3.314300	6.077200	0
0.644000	1.363100	1
2.369400	11.403200	0
16.949100	20.473900	0
14.470900	13.729500	0
2.767400	-3.536400	3
6.048400	1.520200	2
6.818500	-1.640200	2
0.748300	1.568800	1
17.227200	13.075100	0
0.982800	3.375600	0
-0.004300	2.267700	1
3.494100	-2.906800	3
17.535300	12.506000	0
3.714900	9.480100	0
1.012000	1.132800	1
3.326900	12.927800	0
14.774500	12.823300	0
0.793000	1.615200	1
16.561000	13.303800	0
5.742100	10.606000	0
10.268600	18.341500	0
14.416200	14.896800	0
2.391100	0.823000	1
2.423100	10.304900	0
2.023600	6.131000	0
4.811000	9.516100	0
18.216300	17.145500	0
1.530800	6.911000	0
5.280400	9.979500	0
5.664500	-2.568100	3
4.936900	9.194400	0
4.502900	11.299500	0
-0.037500	-0.229900	3
-0.615000	1.363600	1
6.229900	-0.362700	2
10.140200	17.496600	0
4.391600	6.608900	0
4.016000	-1.936700	3
17.197600	13.234400	0
6.961900	-1.883300	2
0.951600	9.609600	0
3.867300	-2.416000	3
1.128900	-1.510200	3
10.193600	13.480900	0
2.191200	7.421200	0
2.518000	2.417800	1
14.744400	13.988400	0
-0.578000	0.795000	1
3.872100	7.683900	0
11.930500	16.828300	0
3.603900	6.823900	0
5.989300	-1.486400	2
0.499600	1.575500	1
2.199000	1.403700	1
4.246700	9.315600	0
3.299900	10.163900	0
1.383200	1.912800	1
14.414400	15.110300	0
4.023400	9.845800	0
13.241400	13.441000	0
0.914300	1.816200	1
7.930100	16.517000	0
3.735900	8.871300	0
-1.079000	0.924500	2
1.159900	9.165700	0
13.452000	15.947500	0
9.120700	-1.911700	3
3.475800	11.124700	0
5.321100	-3.002800	3
13.862700	13.421200	0
1.226100	0.982500	1
13.648900	14.177400	0
16.505700	13.628100	0
11.085400	11.176400	0
0.053700	6.431700	0
7.156900	-0.843300	2
0.520700	10.827200	0
3.466700	7.450200	0
6.063100	-3.565800	3
-0.377100	0.913000	1
3.575300	10.196300	0
14.004300	9.195900	0
11.866400	13.080100	0
3.927000	-2.578800	3
2.081100	1.265100	1
4.617500	-2.092500	3
16.122000	15.654000	0
5.179000	-2.649700	3
6.829500	-1.962700	3
-0.064300	2.603600	1
2.696500	-3.415600	3
14.973500	16.663800	0
4.664300	-1.655900	2
1.001600	8.329300	0
3.270300	-0.448500	2
2.840300	-0.485400	3
3.421000	9.061200	0
5.442400	-0.932800	2
0.071500	8.424000	0
8.120200	-2.098700	3
2.205300	12.548100	0
2.930800	6.347800	0
1.796600	1.070200	2
1.171600	1.049400	1
11.975200	13.807800	0
0.455700	0.140100	3
1.725800	1.673200	1
1.544700	0.841500	1
7.251800	3.949900	0
2.909400	9.263900	0
16.320200	14.948600	0
5.265300	-2.817900	3
2.698300	-5.950700	3
1.852100	-4.114700	3
5.413900	9.376500	0
1.276400	9.807100	0
15.803900	16.002000	0
9.797500	14.610300	0
-0.879900	0.156700	1
1.929600	1.549200	1
2.377200	-0.594700	3
2.582600	2.212700	1
12.258300	12.708000	0
12.845800	14.110800	0
2.294500	7.566500	0
5.502900	-0.968000	2
4.921300	-1.643400	2
16.192200	12.873300	0
1.494900	6.905900	0
2.330900	-1.700300	3
2.559700	5.709300	0
10.079000	12.425800	0
1.650200	-0.149600	3
3.505800	-2.713900	3
4.440200	-2.628800	3
4.987700	0.630300	2
-0.892400	0.957600	1
4.006900	7.505800	0
11.995500	12.258800	0
-0.277800	0.147600	2
13.527500	13.199600	0
1.239500	0.014000	3
8.159300	-1.552000	2
6.243500	9.596500	0
2.528300	1.364200	2
4.817600	9.461100	0
4.939900	-2.854000	3
2.112300	9.997900	0
12.570200	16.537600	0
3.511500	8.978600	0
12.716500	17.982500	0
12.515200	11.883600	0
5.326500	0.008100	2
-2.356200	1.249400	2
0.365800	0.412100	1
12.776200	14.321700	0
2.149200	8.070100	0
13.405900	13.426800	0
-0.986800	-0.509500	3
8.281900	-2.286200	3
17.286100	14.284500	0
2.602600	12.186800	0
3.003200	7.614000	0
1.036800	9.534600	0
8.435500	-3.061800	3
16.653400	13.028200	0
2.351500	6.915800	0
14.888000	9.025400	0
0.150600	1.357800	1
11.160200	13.403700	0
4.963700	-0.955700	2
10.931000	11.746200	0
7.995100	16.168800	0
6.126900	-0.660800	2
2.150400	8.076500	0
18.017800	15.097100	0
10.827200	9.962900	0
7.323100	0.554400	2
4.141900	10.667300	0
0.812800	1.056400	2
3.921600	-0.340500	1
3.316500	8.203200	0
1.931100	0.125500	1
2.909900	10.797900	0
2.236800	7.422700	0
1.795800	9.908100	0
9.653000	16.531700	0
5.572000	-4.397000	3
11.998800	15.156500	0
2.102000	1.201600	1
5.992700	-2.426800	3
8.190800	-4.777400	3
1.365200	0.542500	2
5.817100	-3.590000	3
15.926600	12.455300	0
0.915600	1.020800	2
2.901400	8.124900	0
5.459200	-1.363900	2
6.268300	-3.461300	3
4.997500	10.233600	0
14.750100	12.041900	0
-0.575400	0.239300	3
4.936200	-1.625300	2
4.121800	10.002800	0
4.219700	-3.755800	3
0.852500	-1.187300	3
5.950900	-2.076600	3
8.328700	-1.326800	2
2.544700	0.230300	3
4.177200	-2.222900	3
2.187200	9.285600	0
2.855200	10.119400	0
1.305900	8.213900	0
15.572600	9.674400	0
4.475500	-2.438700	3
12.925000	10.541900	0
9.765400	11.421700	0
2.119800	5.795500	0
2.670600	0.852900	1
2.081600	0.450500	1
2.213200	7.640500	0
16.639500	13.317100	0
4.505500	3.729600	0
0.300200	0.928200	1
3.878900	9.325800	0
-0.277900	0.473100	1
14.902800	12.106100	0
-1.573900	-0.323100	3
6.986000	6.397800	0
8.103000	-2.483100	3
12.256400	12.753700	0
0.629000	0.257700	2
1.945400	1.079800	1
1.512200	7.899500	0
5.802700	-0.914800	2
5.427600	-0.913600	2
2.806600	9.231000	0
14.523200	13.514200	0
16.640500	11.544400	0
3.898600	2.096900	1
2.797300	0.689000	1
5.920400	-3.538800	3
11.885200	15.785900	0
12.267700	17.961700	0
6.341300	-0.845800	2
7.529200	7.539300	0
4.368500	1.427400	2
2.485600	-2.557000	3
3.083700	1.462400	1
9.849200	11.494400	0
4.220300	-0.674700	2
5.524100	6.498000	0
5.132000	-3.446000	3
2.393600	-1.254000	3
3.481100	7.774100	0
13.110800	15.828400	0
1.818100	2.037700	1
3.978200	-4.631100	3
13.269800	11.157500	0
1.060300	0.531500	1
3.567500	11.292500	0
15.800400	18.506700	0
1.612500	11.735600	0
3.476200	-2.429500	3
3.143400	7.393600	0
1.624100	2.860300	0
1.995600	0.964800	2
1.693600	2.535200	1
13.210400	13.442500	0
12.220700	16.952700	0
14.166800	11.106000	0
10.428800	11.538200	0
10.747900	12.614200	0
-0.948300	-0.315300	3
2.368500	0.264000	3
0.783800	3.077200	0
7.366600	-4.247400	3
13.797200	13.837600	0
4.472000	9.475900	0
2.976800	10.763900	0
1.878000	1.939000	1
10.878200	15.999000	0
6.272100	0.542000	2
0.136900	2.057000	1
15.365800	16.620400	0
1.885200	0.900500	1
0.632500	0.623300	1
5.389400	-3.821400	3
6.227100	-2.350900	3
-1.213900	1.607400	1
6.070600	-0.006900	2
7.447300	16.874300	0
14.764400	15.970000	0
3.368300	-1.359700	3
0.772700	8.954900	0
13.299200	13.259200	0
1.064000	-0.278500	3
7.032500	-0.599400	2
2.641600	11.716200	0
1.008800	8.808900	0
1.679500	1.659000	1
0.755200	1.003800	1
1.529600	-0.631700	3
2.700700	0.159800	2
0.598400	1.181500	1
2.391400	0.017000	3
2.623100	7.192000	0
3.291500	9.628200	0
4.913700	-2.377900	3
2.180100	0.718900	2
5.611400	9.885500	0
5.837500	9.285700	0
2.057100	0.920200	2
4.052600	7.640400	0
0.956400	10.095200	0
1.683800	-0.379000	3
7.758100	-2.468200	3
3.064000	10.160900	0
1.779900	0.460600	1
13.516900	15.154700	0
3.659800	-1.831800	3
14.806200	14.345900	0
8.382900	-1.429600	2
2.374100	-0.969400	3
-0.368600	2.160200	1
1.126100	1.187900	1
3.160300	7.514900	0
13.106700	12.299600	0
-1.019700	11.520300	0
11.925500	13.616500	0
12.252100	11.330800	0
4.285000	9.474800	0
0.110500	2.645500	1
17.273500	6.696300	0
11.254800	15.024400	0
2.556100	9.778000	0
2.227500	2.245100	1
16.231400	15.314500	0
0.423300	1.668600	1
7.119600	0.098500	2
0.447800	2.995100	0
0.677300	9.718600	0
11.508900	15.125600	0
5.585100	1.018900	2
2.864300	9.744000	0
2.178300	9.414000	0
1.081400	-2.995900	3
16.139400	17.243100	0
14.817400	13.651900	0
5.127900	-3.304500	3
4.627000	-2.304400	3
0.169500	1.226100	1
8.819600	-0.817400	2
2.717800	9.965500	0
3.263300	9.746300	0
6.949500	-2.477000	3
7.902900	-0.241400	2
5.959400	0.986100	2
1.983300	1.096100	1
12.007800	14.833300	0
1.184300	8.135200	0
5.869600	-2.067200	3
4.142200	7.719300	0
2.001100	1.420200	1
1.161000	-0.669300	3
-0.025000	1.507100	1
10.300600	16.104300	0
3.688600	-2.280700	3
5.240700	-0.115000	2
1.703500	0.483400	1
3.285300	9.728200	0
2.169300	1.223600	1
0.113100	-1.014100	3
3.778600	-2.040100	3
1.861000	8.923400	0
13.038400	13.988000	0
1.506700	7.523500	0
1.107200	3.622900	0
15.270300	15.055200	0
6.644900	8.388700	0
0.063900	1.929100	1
1.119300	-0.543300	3
-0.968800	1.571100	1
0.902000	1.737700	1
-0.342600	1.525200	1
2.758600	13.057700	0
6.814800	-2.760100	3
0.649400	-0.117300	3
-0.689600	1.506700	1
18.023500	14.297400	0
6.811600	-0.802300	2
3.836900	-1.241300	3
12.581900	17.210600	0
10.860200	14.148800	0
16.088400	19.438900	0
12.723000	16.802200	0
5.048400	-1.039100	2
2.369300	11.910500	0
11.303300	14.713900	0
