5.942280	4.128890	0.000000
5.459110	4.062820	0.000000
3.599040	5.249140	0.000000
3.472020	2.952270	0.000000
1.608210	8.213340	0.000000
6.650490	7.666780	0.000000
2.759320	7.148310	0.000000
3.308960	6.245690	0.000000
3.188520	4.889190	0.000000
8.086430	4.682640	0.000000
2.058010	4.137650	0.000000
5.260380	4.853820	0.000000
2.411850	5.192520	0.000000
3.532610	5.990090	0.000000
3.181180	8.997610	0.000000
2.083850	9.643350	0.000000
1.212290	5.534700	0.000000
1.648110	3.111260	0.000000
2.858510	6.293970	0.000000
3.966940	7.962540	0.000000
1.478620	7.942720	0.000000
4.014600	6.541050	0.000000
5.396640	5.994650	0.000000
5.895730	8.035300	0.000000
7.151730	8.986120	0.000000
7.515330	11.146420	0.000000
4.725130	6.297540	0.000000
2.891250	7.086670	0.000000
4.522440	6.144090	0.000000
1.731650	3.427460	0.000000
3.935810	1.785690	0.000000
5.172810	6.736980	0.000000
3.613420	8.704210	0.000000
5.814860	9.729940	0.000000
2.136210	7.225320	0.000000
-0.929050	5.728930	0.000000
2.626580	3.826280	0.000000
4.362220	5.494690	0.000000
1.655710	0.697650	0.000000
7.067710	7.681350	0.000000
1.562000	10.348940	0.000000
4.748190	7.277780	0.000000
4.784720	2.975820	0.000000
0.846560	5.073510	0.000000
1.171350	7.893430	0.000000
3.636880	5.327320	0.000000
3.372210	2.563800	0.000000
1.781420	2.923880	0.000000
6.788940	6.060200	0.000000
0.656790	4.547350	0.000000
6.256740	5.996780	0.000000
3.029630	10.545040	0.000000
2.149050	4.607600	0.000000
-0.031250	6.507470	0.000000
4.868330	7.136830	0.000000
3.676020	9.767670	0.000000
1.955270	4.039400	0.000000
2.449420	4.568470	0.000000
1.712800	3.620160	0.000000
5.269460	3.586640	0.000000
5.255260	5.632630	0.000000
2.347470	5.612630	0.000000
4.085380	4.249780	0.000000
1.544780	6.425410	0.000000
2.126420	5.197260	0.000000
4.117280	6.276410	0.000000
2.046720	7.225280	0.000000
6.418560	2.615030	0.000000
4.614300	8.470000	0.000000
4.220550	4.348100	0.000000
7.112410	6.488460	0.000000
3.624100	2.808640	0.000000
2.955030	4.442260	0.000000
5.777480	5.459580	0.000000
1.289670	4.908070	0.000000
4.875220	7.716200	0.000000
0.657470	6.758270	0.000000
6.239370	6.543400	0.000000
5.561360	6.274090	0.000000
6.694040	4.887590	0.000000
1.712950	5.232880	0.000000
3.157130	8.842450	0.000000
-0.197870	6.914120	0.000000
6.281990	7.330320	0.000000
2.582640	5.937060	0.000000
4.819090	5.411660	0.000000
3.993420	4.131550	0.000000
0.294880	5.449790	0.000000
4.870800	7.038710	0.000000
5.343390	7.068670	0.000000
2.154180	9.258420	0.000000
5.241120	7.396180	0.000000
2.772930	1.888740	0.000000
6.903220	8.679730	0.000000
5.715190	3.626030	0.000000
5.103470	5.422390	0.000000
5.733340	8.435710	0.000000
